l_listing_id,l_name,l_host_id,l_host_since,l_host_location,l_host_response_time,l_host_response_rate,l_host_acceptance_rate,l_host_is_superhost,l_host_total_listings_count,l_host_has_profile_pic,l_host_identity_verified,l_neighbourhood,l_district,l_city,l_latitude,l_longitude,l_property_type,l_room_type,l_accommodates,l_bedrooms,l_amenities,l_price,l_minimum_nights,l_maximum_nights,l_review_scores_rating,l_review_scores_accuracy,l_review_scores_cleanliness,l_review_scores_checkin,l_review_scores_communication,l_review_scores_location,l_review_scores_value,l_instant_bookable,r_lisitng_id,r_review_id,r_date,r_reviewer_id
2653430,flatshare Causeway Bay,4584648,2013-01-04,Hong Kong,within an hour,1,0.71,f,266,t,f,Wan Chai,null,Hong Kong,22.2804,114.18145,Private room in apartment,Private room,1,1,"[""Long term stays allowed"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",167,30,365,40,4,2,10,10,8,2,f,2653430,36550071,2015-06-29,6889834
2789748,Aparatamento de luxo copacabana.,10167716,2013-11-21,"Rio, Rio de Janeiro, Brazil",null,null,null,f,2,t,f,Copacabana,null,Rio de Janeiro,-22.96934,-43.18553,Entire apartment,Entire place,5,2,"[""Elevator"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Cable TV""]",850,3,30,60,8,6,6,6,10,6,t,2789748,25025797,2015-01-05,22617192
2901452,Confortable appartement for 2,14828130,2014-04-28,"Paris, Ile-de-France, France",null,null,null,f,1,t,t,Temple,null,Paris,48.86541,2.35961,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Dedicated workspace""]",90,3,10,40,6,4,8,6,8,6,f,2901452,19962024,2014-09-21,4649678
3060745,"Furnished Sublet, Manhattan, Harlem",7101220,2013-06-25,"New York, New York, United States",null,null,null,f,1,t,t,East Harlem,Manhattan,New York,40.79245,-73.94563,Private room in apartment,Private room,1,1,"[""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",28,30,64,60,6,2,6,10,8,6,f,3060745,40435852,2015-07-31,11729608
3113714,Studio Paris Bastille,15821486,2014-05-21,"Paris, Ile-de-France, France",null,null,null,f,1,t,f,Reuilly,null,Paris,48.84786,2.3676,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",55,1,1125,60,10,4,10,10,10,8,f,3113714,81928577,2016-06-25,68679242
3255600,"65-Sqm, 1-bed & 1-Living& Kitchen",8191888,2013-08-16,"Bangkok, Thailand",within an hour,1,null,f,7,t,f,Vadhana,null,Bangkok,13.74107,100.5579,Private room in apartment,Private room,3,1,"[""Long term stays allowed""]",2500,1,1125,60,6,6,8,8,8,6,f,3255600,36621168,2015-06-29,33616636
3267074,"Charming apartment, for 5 people, carnival 2020",1863194,2012-03-05,"Rio de Janeiro, Rio de Janeiro, Brazil",within an hour,1,1,f,2,t,t,Centro,null,Rio de Janeiro,-22.91554,-43.19024,Private room in apartment,Private room,2,2,"[""Long term stays allowed""]",90,1,1125,60,8,8,8,10,10,6,f,3267074,611590547,2020-02-27,134754108
3347434,ambiance romantique Ã  5mn de l'Arc de triomphe,16892975,2014-06-17,"Paris, Ile-de-France, France",within a day,1,0,f,1,t,f,Batignolles-Monceau,null,Paris,48.88056,2.29638,Entire apartment,Entire place,3,2,"[""Paid parking off premises"", ""Luggage dropoff allowed"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,15,60,20,10,2,10,10,8,2,f,3347434,98331393,2016-08-30,81074291
3392948,Studio near the Eiffel Tower,14572478,2014-04-22,"Paris, Ile-de-France, France",null,null,1,t,2,t,t,Passy,null,Paris,48.86345,2.28379,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",80,4,1125,60,10,10,10,10,10,10,f,3392948,48525702,2015-09-27,31366742
3541008,Comfortable apartment in Trastevere,14376564,2014-04-16,"Rome, Lazio, Italy",null,null,1,f,3,t,f,I Centro Storico,null,Rome,41.88772,12.47144,Entire apartment,Entire place,3,2,"[""Paid parking off premises"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Kitchen"", ""Heating"", ""Crib"", ""High chair"", ""TV"", ""Smoke alarm"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Elevator"", ""Shampoo"", ""Essentials"", ""Bed linens""]",119,5,1110,60,10,10,10,10,10,4,f,3541008,437143076,2019-04-14,16954978
3646551,Gramercy~Reno New 1BR-Sleeps 4~,2119276,2012-04-11,"New York, New York, United States",within a few hours,0.89,0.99,f,42,t,t,Stuyvesant Town,Manhattan,New York,40.73421,-73.98001,Entire apartment,Entire place,4,1,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Stove"", ""Carbon monoxide alarm"", ""Ethernet connection""]",100,30,1125,30,4,3,4,2,6,3,f,3646551,20821686,2014-10-06,6456799
3646551,Gramercy~Reno New 1BR-Sleeps 4~,2119276,2012-04-11,"New York, New York, United States",within a few hours,0.89,0.99,f,42,t,t,Stuyvesant Town,Manhattan,New York,40.73421,-73.98001,Entire apartment,Entire place,4,1,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Stove"", ""Carbon monoxide alarm"", ""Ethernet connection""]",100,30,1125,30,4,3,4,2,6,3,f,3646551,41397430,2015-08-07,5281982
4166448,Nice studio Le Marais District,656386,2011-06-02,"Paris, Ile-de-France, France",within a few hours,1,1,f,35,t,t,Temple,null,Paris,48.85705,2.36296,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",97,90,365,60,5,6,5,5,10,7,t,4166448,23940067,2014-12-15,20096456
4166448,Nice studio Le Marais District,656386,2011-06-02,"Paris, Ile-de-France, France",within a few hours,1,1,f,35,t,t,Temple,null,Paris,48.85705,2.36296,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",97,90,365,60,5,6,5,5,10,7,t,4166448,56906850,2015-12-20,34877560
4166448,Nice studio Le Marais District,656386,2011-06-02,"Paris, Ile-de-France, France",within a few hours,1,1,f,35,t,t,Temple,null,Paris,48.85705,2.36296,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",97,90,365,60,5,6,5,5,10,7,t,4166448,299563887,2018-07-31,169168156
4214649,Master Suite,16634521,2014-06-10,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,1,null,f,4,t,f,Gavea,null,Rio de Janeiro,-22.98214,-43.23559,Private room in apartment,Private room,2,1,"[""Elevator"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Long term stays allowed"", ""Gym"", ""Essentials"", ""Wifi"", ""TV"", ""Iron"", ""Cooking basics"", ""Hangers"", ""Hair dryer"", ""Free street parking"", ""Fire extinguisher"", ""Host greets you"", ""Cable TV"", ""Lock on bedroom door""]",190,2,1125,60,6,6,6,10,10,10,f,4214649,420336389,2019-03-06,165577705
4214649,Master Suite,16634521,2014-06-10,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,1,null,f,4,t,f,Gavea,null,Rio de Janeiro,-22.98214,-43.23559,Private room in apartment,Private room,2,1,"[""Elevator"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Long term stays allowed"", ""Gym"", ""Essentials"", ""Wifi"", ""TV"", ""Iron"", ""Cooking basics"", ""Hangers"", ""Hair dryer"", ""Free street parking"", ""Fire extinguisher"", ""Host greets you"", ""Cable TV"", ""Lock on bedroom door""]",190,2,1125,60,6,6,6,10,10,10,f,4214649,96276853,2016-08-22,90666905
4232865,Beautiful Oasis,21964818,2014-09-30,"New York, New York, United States",null,null,null,f,1,t,t,Upper West Side,Manhattan,New York,40.78278,-73.97437,Entire apartment,Entire place,2,1,"[""Essentials"", ""TV"", ""Wifi"", ""Heating"", ""Long term stays allowed"", ""Kitchen""]",250,30,1125,60,6,6,10,10,10,6,f,4232865,52701537,2015-11-01,44110165
4244476,Sunny and Funky Greenpoint Room,782008,2011-07-05,"New York, New York, United States",null,null,null,f,1,t,t,Greenpoint,Brooklyn,New York,40.73093,-73.95332,Private room in apartment,Private room,2,1,"[""First aid kit"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",75,30,1125,20,2,2,10,10,10,2,f,4244476,37780377,2015-07-10,35908182
4271672,double room with jacuzzi bath or Jacuzzi shower,22178816,2014-10-06,IT,within a few hours,1,0.5,f,7,t,f,I Centro Storico,null,Rome,41.90785,12.49821,Entire apartment,Entire place,2,1,"[""Cable TV"", ""Elevator"", ""Hot tub"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Air conditioning"", ""Long term stays allowed"", ""Heating""]",99,1,1125,60,6,9,8,10,9,5,t,4271672,336215266,2018-10-14,236200
4271672,double room with jacuzzi bath or Jacuzzi shower,22178816,2014-10-06,IT,within a few hours,1,0.5,f,7,t,f,I Centro Storico,null,Rome,41.90785,12.49821,Entire apartment,Entire place,2,1,"[""Cable TV"", ""Elevator"", ""Hot tub"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Air conditioning"", ""Long term stays allowed"", ""Heating""]",99,1,1125,60,6,9,8,10,9,5,t,4271672,552783081,2019-10-22,9254185
4285328,"Lovely Apt ""Testaccio"" Marmorata",9413941,2013-10-14,"Rome, Lazio, Italy",within a few hours,1,1,t,7,t,t,I Centro Storico,null,Rome,41.88151,12.47564,Entire apartment,Entire place,6,2,"[""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]",100,2,1125,20,8,2,8,8,8,2,f,4285328,146274073,2017-04-22,8832637
4291198,Large Garden Apartment with Views,7860881,2013-07-31,"Cape Town, Western Cape, South Africa",null,null,null,f,1,t,t,Ward 115,null,Cape Town,-33.91354,18.41105,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Iron"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Cable TV"", ""Washer"", ""Dedicated workspace"", ""Free street parking"", ""Kitchen"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you""]",1500,1,1125,40,null,2,null,null,8,2,f,4291198,130071833,2017-02-04,94298243
4291198,Large Garden Apartment with Views,7860881,2013-07-31,"Cape Town, Western Cape, South Africa",null,null,null,f,1,t,t,Ward 115,null,Cape Town,-33.91354,18.41105,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Iron"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Cable TV"", ""Washer"", ""Dedicated workspace"", ""Free street parking"", ""Kitchen"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you""]",1500,1,1125,40,null,2,null,null,8,2,f,4291198,132984377,2017-02-20,7495105
4304609,Short term xmas rental,22344576,2014-10-09,"Sydney, New South Wales, Australia",null,null,null,f,1,t,t,Sydney,null,Sydney,-33.87827,151.21234,Entire apartment,Entire place,6,2,"[""Washer"", ""Free parking on premises"", ""Long term stays allowed"", ""Smoke alarm"", ""Cable TV"", ""Air conditioning"", ""Dryer"", ""Kitchen"", ""Pool"", ""Elevator"", ""TV""]",115,1,1125,40,4,4,10,4,8,6,f,4304609,24109221,2014-12-20,10201018
4388049,"Large 1 Bed Apt - Manly, beachside",22781668,2014-10-20,AU,null,null,null,f,2,t,t,Manly,null,Sydney,-33.79512,151.27929,Entire apartment,Entire place,2,1,"[""Washer"", ""Smoke alarm"", ""Cable TV"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""TV"", ""Heating""]",100,14,21,40,6,2,6,4,8,4,t,4388049,38684932,2015-07-17,23684142
4388049,"Large 1 Bed Apt - Manly, beachside",22781668,2014-10-20,AU,null,null,null,f,2,t,t,Manly,null,Sydney,-33.79512,151.27929,Entire apartment,Entire place,2,1,"[""Washer"", ""Smoke alarm"", ""Cable TV"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""TV"", ""Heating""]",100,14,21,40,6,2,6,4,8,4,t,4388049,59078805,2016-01-06,51292425
4711325,Big bright Room near the Beach,6101610,2013-04-26,"Bronte, New South Wales, Australia",within an hour,1,null,f,2,t,t,Waverley,null,Sydney,-33.90525,151.25581,Private room in apartment,Private room,2,1,"[""Long term stays allowed"", ""Smoke alarm"", ""Hot water"", ""Free street parking"", ""Essentials"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher""]",96,2,1125,50,6,8,6,6,10,10,f,4711325,27378402,2015-03-02,26567136
4711325,Big bright Room near the Beach,6101610,2013-04-26,"Bronte, New South Wales, Australia",within an hour,1,null,f,2,t,t,Waverley,null,Sydney,-33.90525,151.25581,Private room in apartment,Private room,2,1,"[""Long term stays allowed"", ""Smoke alarm"", ""Hot water"", ""Free street parking"", ""Essentials"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher""]",96,2,1125,50,6,8,6,6,10,10,f,4711325,125087830,2017-01-03,76166895
4792545,Suite con Vasca Idromassaggio,6250724,2013-05-06,"Rome, Lazio, Italy",within an hour,1,1,f,7,t,t,XI Arvalia/Portuense,null,Rome,41.81621,12.30711,Private room in apartment,Private room,2,1,"[""Free parking on premises"", ""Shampoo"", ""Hot tub"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""First aid kit"", ""Long term stays allowed"", ""Breakfast"", ""Heating""]",89,1,1125,60,10,10,10,10,2,8,t,4792545,94406479,2016-08-15,59186277
4886714,O melhor da Lagoa para seu carnaval!,23283207,2014-11-03,"Turin, Piedmont, Italy",a few days or more,0,null,f,1,t,t,Lagoa,null,Rio de Janeiro,-22.9681,-43.20161,Entire apartment,Entire place,8,null,"[""Elevator"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""TV"", ""Free parking on premises""]",600,2,1125,60,6,6,10,10,10,10,t,4886714,611210146,2020-02-26,55145170
4939564,Paris 19 Ã¨me Appart cosy,24031153,2014-11-22,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Buttes-Chaumont,null,Paris,48.88634,2.36881,Entire apartment,Entire place,2,2,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,30,1125,40,5,5,6,5,4,4,f,4939564,365231947,2019-01-01,197211924
4939564,Paris 19 Ã¨me Appart cosy,24031153,2014-11-22,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Buttes-Chaumont,null,Paris,48.88634,2.36881,Entire apartment,Entire place,2,2,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,30,1125,40,5,5,6,5,4,4,f,4939564,27013718,2015-02-23,27394449
4939564,Paris 19 Ã¨me Appart cosy,24031153,2014-11-22,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Buttes-Chaumont,null,Paris,48.88634,2.36881,Entire apartment,Entire place,2,2,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,30,1125,40,5,5,6,5,4,4,f,4939564,50826443,2015-10-14,32651647
4939564,Paris 19 Ã¨me Appart cosy,24031153,2014-11-22,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Buttes-Chaumont,null,Paris,48.88634,2.36881,Entire apartment,Entire place,2,2,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,30,1125,40,5,5,6,5,4,4,f,4939564,79254998,2016-06-12,61576646
4939564,Paris 19 Ã¨me Appart cosy,24031153,2014-11-22,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Buttes-Chaumont,null,Paris,48.88634,2.36881,Entire apartment,Entire place,2,2,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",45,30,1125,40,5,5,6,5,4,4,f,4939564,337674591,2018-10-17,20171736
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,39021161,2015-07-20,30284140
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,39975926,2015-07-27,22959875
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,44590356,2015-08-27,13870835
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,52692445,2015-11-01,2975076
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,121919144,2016-12-19,106912473
5024975,Charming studio in Paris (19Ã¨me),25932349,2015-01-11,"St. Louis, Missouri, United States",null,null,null,f,1,t,t,Buttes-Chaumont,null,Paris,48.87734,2.39124,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",40,5,30,60,7,5,8,8,8,6,t,5024975,123456540,2016-12-29,73866721
5072745,Appartement in the heart of Paris 9,18319193,2014-07-18,"Paris, Ile-de-France, France",null,null,null,f,2,t,t,Enclos-St-Laurent,null,Paris,48.87816,2.34961,Private room in apartment,Private room,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",28,1,1125,60,6,6,6,6,8,6,f,5072745,57960013,2015-12-30,24081147
